scope,shard_suffix,event_name,events,distinct_users
per_shard_per_event,20180924,level_retry_quickplay,236,74
per_shard_per_event,20180620,level_complete,235,47
per_shard_per_event,20180725,level_up,234,53
per_shard_per_event,20180909,level_retry_quickplay,234,84
per_shard_per_event,20180625,level_complete_quickplay,233,20
per_shard_per_event,20180725,level_complete,233,52
per_shard_per_event,20180821,level_retry_quickplay,233,99
per_shard_per_event,20181001,level_up,233,46
per_shard_per_event,20180729,level_fail,232,47
per_shard_per_event,20180802,level_retry_quickplay,231,92
per_shard_per_event,20181002,level_retry,231,41
per_shard_per_event,20180702,level_complete,229,43
per_shard_per_event,20180915,level_up,229,41
per_shard_per_event,20181003,level_retry,229,48
per_shard_per_event,20180717,level_up,228,39
per_shard_per_event,20180704,level_complete,227,42
per_shard_per_event,20180802,level_up,227,53
per_shard_per_event,20180915,level_complete,227,40
per_shard_per_event,20180918,level_end,227,45
per_shard_per_event,20180629,level_complete,226,48
per_shard_per_event,20180802,level_retry,226,52
per_shard_per_event,20180919,level_retry_quickplay,225,63
per_shard_per_event,20180921,level_end,225,33
per_shard_per_event,20180726,level_retry_quickplay,224,86
per_shard_per_event,20180803,level_retry_quickplay,224,103
per_shard_per_event,20180810,level_fail,224,30
per_shard_per_event,20180816,level_retry_quickplay,224,86
per_shard_per_event,20180830,level_retry_quickplay,224,94
per_shard_per_event,20180804,level_fail,222,46
per_shard_per_event,20180803,level_fail,221,37
per_shard_per_event,20180719,level_up,220,44
per_shard_per_event,20180707,level_retry_quickplay,219,93
per_shard_per_event,20180629,level_retry_quickplay,218,99
per_shard_per_event,20180715,level_fail,218,33
per_shard_per_event,20180920,level_retry_quickplay,218,58
per_shard_per_event,20180925,level_up,218,45
per_shard_per_event,20181001,level_complete,218,43
per_shard_per_event,20180616,level_retry,217,38
per_shard_per_event,20180622,level_retry_quickplay,217,82
per_shard_per_event,20180713,level_retry_quickplay,217,88
per_shard_per_event,20180829,level_retry_quickplay,216,97
per_shard_per_event,20180718,level_retry_quickplay,215,69
per_shard_per_event,20180828,level_retry_quickplay,215,87
per_shard_per_event,20180925,level_complete,215,44
per_shard_per_event,20180706,level_retry_quickplay,214,89
per_shard_per_event,20180904,level_retry_quickplay,214,64
per_shard_per_event,20180815,level_up,213,38
per_shard_per_event,20180826,level_retry_quickplay,213,88
per_shard_per_event,20180703,level_complete,211,51
per_shard_per_event,20180712,level_retry_quickplay,210,81
per_shard_per_event,20180927,level_end,210,41
per_shard_per_event,20180815,level_complete,209,37
per_shard_per_event,20180707,level_retry,208,45
per_shard_per_event,20180719,level_complete,208,39
per_shard_per_event,20180929,level_retry_quickplay,208,111
per_shard_per_event,20180613,level_up,207,52
per_shard_per_event,20180824,level_retry_quickplay,207,83
per_shard_per_event,20180715,level_retry_quickplay,206,70
per_shard_per_event,20180917,level_fail,206,28
per_shard_per_event,20180717,level_complete,205,33
per_shard_per_event,20180613,level_retry,204,45
per_shard_per_event,20180802,level_complete,204,52
per_shard_per_event,20180907,level_retry,204,35
per_shard_per_event,20180612,level_complete,203,26
per_shard_per_event,20180624,level_retry_quickplay,203,70
per_shard_per_event,20180716,level_retry_quickplay,203,69
per_shard_per_event,20180728,level_retry_quickplay,203,78
per_shard_per_event,20180807,level_retry_quickplay,203,96
per_shard_per_event,20180820,level_fail,202,31
per_shard_per_event,20180730,level_retry_quickplay,200,77
per_shard_per_event,20180920,level_end,200,39
per_shard_per_event,20180910,level_retry_quickplay,199,72
per_shard_per_event,20180928,level_retry_quickplay,199,104
per_shard_per_event,20180930,level_retry_quickplay,199,89
per_shard_per_event,20181001,level_retry_quickplay,199,85
per_shard_per_event,20180617,level_complete,197,32
per_shard_per_event,20180828,level_complete,197,41
per_shard_per_event,20180828,level_up,197,41
per_shard_per_event,20180614,level_complete,196,25
per_shard_per_event,20180621,level_retry_quickplay,196,69
per_shard_per_event,20180714,spend_virtual_currency,196,37
per_shard_per_event,20180911,level_retry_quickplay,195,73
per_shard_per_event,20180812,level_fail,194,50
per_shard_per_event,20180825,level_retry_quickplay,194,92
per_shard_per_event,20181003,level_complete,194,53
per_shard_per_event,20181003,level_up,194,53
per_shard_per_event,20180708,level_fail,193,35
per_shard_per_event,20180811,level_retry_quickplay,193,81
per_shard_per_event,20180708,level_retry_quickplay,192,73
per_shard_per_event,20180725,level_retry_quickplay,192,83
per_shard_per_event,20180925,level_retry,192,36
per_shard_per_event,20180809,level_fail,190,46
per_shard_per_event,20180902,level_end,190,39
per_shard_per_event,20180914,level_retry_quickplay,190,86
per_shard_per_event,20180720,level_fail,187,40
per_shard_per_event,20180721,level_fail,187,42
per_shard_per_event,20180711,level_fail,186,36
per_shard_per_event,20180726,level_fail,186,41
per_shard_per_event,20180930,level_fail,186,41
per_shard_per_event,20180817,level_fail,185,37
per_shard_per_event,20180926,level_fail,185,37
per_shard_per_event,20180926,level_retry_quickplay,185,83
per_shard_per_event,20180614,level_retry_quickplay,184,79
per_shard_per_event,20180911,level_fail,183,33
per_shard_per_event,20180915,level_retry_quickplay,183,51
per_shard_per_event,20180916,level_complete,181,41
per_shard_per_event,20180916,level_up,181,41
per_shard_per_event,20180707,level_up,180,41
per_shard_per_event,20180917,level_retry_quickplay,180,79
per_shard_per_event,20180901,level_retry_quickplay,178,92
per_shard_per_event,20181002,level_complete,178,38
per_shard_per_event,20181002,level_up,178,38
per_shard_per_event,20180620,level_retry_quickplay,177,74
per_shard_per_event,20180628,level_reset,177,46
per_shard_per_event,20180723,level_fail,177,45
per_shard_per_event,20180730,level_fail,177,42
per_shard_per_event,20180831,level_retry_quickplay,176,77
per_shard_per_event,20180906,level_complete,176,41
per_shard_per_event,20180906,level_up,176,41
per_shard_per_event,20180713,level_fail,175,37
per_shard_per_event,20180901,level_fail,175,52
per_shard_per_event,20180916,level_retry,175,32
per_shard_per_event,20180928,level_fail,174,39
per_shard_per_event,20180621,level_fail,173,43
per_shard_per_event,20180826,level_end,173,43
per_shard_per_event,20180718,level_fail,172,39
per_shard_per_event,20180626,level_reset,171,43
per_shard_per_event,20180724,level_fail,171,34
per_shard_per_event,20180615,level_complete,170,30
per_shard_per_event,20180623,level_fail,170,40
per_shard_per_event,20180731,level_fail,170,41
per_shard_per_event,20180929,level_fail,170,38
per_shard_per_event,20180714,use_extra_steps,169,32
per_shard_per_event,20180716,level_fail,169,36
per_shard_per_event,20180705,level_fail,168,32
per_shard_per_event,20180714,level_fail,166,37
per_shard_per_event,20180817,spend_virtual_currency,166,34
per_shard_per_event,20180830,level_fail,165,47
per_shard_per_event,20180923,level_retry_quickplay,165,61
per_shard_per_event,20180619,level_reset,164,40
per_shard_per_event,20180806,level_fail,163,39
per_shard_per_event,20180804,level_retry_quickplay,161,87
per_shard_per_event,20180914,level_fail,161,42
per_shard_per_event,20180615,level_fail,160,34
per_shard_per_event,20180817,use_extra_steps,160,32
per_shard_per_event,20180826,app_exception,160,16
per_shard_per_event,20180616,level_complete,159,26
per_shard_per_event,20180626,select_content,159,39
per_shard_per_event,20180808,level_fail,159,44
per_shard_per_event,20180923,level_retry,159,29
per_shard_per_event,20180628,select_content,158,29
per_shard_per_event,20180706,level_fail,158,32
per_shard_per_event,20180805,level_reset,156,25
per_shard_per_event,20180902,level_up,156,37
per_shard_per_event,20180814,level_fail,154,42
per_shard_per_event,20180826,level_retry,154,34
per_shard_per_event,20180924,level_fail,154,37
per_shard_per_event,20180722,level_fail,153,34
per_shard_per_event,20180819,level_fail,153,25
per_shard_per_event,20180823,level_fail,153,47
per_shard_per_event,20180710,level_fail,152,43
per_shard_per_event,20180818,level_fail,152,42
per_shard_per_event,20180627,level_fail,151,32
per_shard_per_event,20180709,level_fail,151,31
per_shard_per_event,20180728,level_fail,151,41
per_shard_per_event,20180618,level_reset,150,40
per_shard_per_event,20180805,level_fail,149,35
per_shard_per_event,20180921,level_complete,149,27
per_shard_per_event,20180921,level_up,149,27
per_shard_per_event,20180702,level_fail,148,35
per_shard_per_event,20180905,level_fail,147,32
per_shard_per_event,20180618,app_exception,146,23
per_shard_per_event,20180721,level_retry_quickplay,146,83
per_shard_per_event,20180707,level_complete,145,34
per_shard_per_event,20180927,level_retry_quickplay,145,62
per_shard_per_event,20180623,level_reset,143,28
per_shard_per_event,20180918,level_up,143,39
per_shard_per_event,20180701,level_complete_quickplay,142,16
per_shard_per_event,20180914,spend_virtual_currency,142,33
per_shard_per_event,20180813,level_fail,141,40
per_shard_per_event,20180827,level_fail,140,27
per_shard_per_event,20180830,spend_virtual_currency,140,38
per_shard_per_event,20180918,level_complete,140,38
per_shard_per_event,20180920,level_up,140,34
per_shard_per_event,20180811,level_fail,139,41
per_shard_per_event,20180831,level_fail,139,37
per_shard_per_event,20180908,app_exception,139,23
per_shard_per_event,20180914,use_extra_steps,138,30
per_shard_per_event,20180901,level_reset,137,36
per_shard_per_event,20180727,level_fail,136,35
per_shard_per_event,20180717,level_fail,135,28
per_shard_per_event,20180816,level_fail,135,33
per_shard_per_event,20180918,level_retry,135,30
per_shard_per_event,20180725,level_fail,134,37
per_shard_per_event,20180917,level_reset,134,24
per_shard_per_event,20180824,spend_virtual_currency,133,44
per_shard_per_event,20180712,level_reset,132,24
per_shard_per_event,20180919,level_retry,132,30
per_shard_per_event,20180910,level_fail,131,32
per_shard_per_event,20180920,level_complete,131,31
per_shard_per_event,20180928,app_exception,131,20
per_shard_per_event,20180613,level_complete,130,32
per_shard_per_event,20180902,level_complete,130,35
per_shard_per_event,20180817,level_reset,129,23
per_shard_per_event,20180906,level_retry,129,34
per_shard_per_event,20180929,level_reset,129,18
per_shard_per_event,20180801,level_fail,128,39
per_shard_per_event,20180922,level_fail,128,35
per_shard_per_event,20180927,level_retry,128,27
per_shard_per_event,20180704,level_fail,127,35
per_shard_per_event,20180725,spend_virtual_currency,127,31
per_shard_per_event,20180725,use_extra_steps,127,31
per_shard_per_event,20180925,level_fail,127,29
per_shard_per_event,20180804,level_reset,126,25
per_shard_per_event,20180807,level_fail,126,37
per_shard_per_event,20180822,level_fail,126,34
per_shard_per_event,20180830,use_extra_steps,126,36
per_shard_per_event,20180913,level_fail,126,34
per_shard_per_event,20180614,level_fail,125,28
per_shard_per_event,20180624,spend_virtual_currency,125,18
per_shard_per_event,20180728,spend_virtual_currency,125,39
per_shard_per_event,20180823,level_reset,125,28
per_shard_per_event,20180823,spend_virtual_currency,125,28
per_shard_per_event,20181003,spend_virtual_currency,125,32
per_shard_per_event,20180823,use_extra_steps,124,27
per_shard_per_event,20180824,use_extra_steps,124,42
per_shard_per_event,20180908,level_reset,124,31
per_shard_per_event,20180614,app_exception,123,16
per_shard_per_event,20180726,level_reset,123,28
per_shard_per_event,20180927,level_up,123,33
per_shard_per_event,20180624,use_extra_steps,121,16
per_shard_per_event,20180809,spend_virtual_currency,121,29
per_shard_per_event,20180908,level_fail,121,42
per_shard_per_event,20180923,level_fail,121,33
per_shard_per_event,20180703,level_fail,120,42
per_shard_per_event,20180803,spend_virtual_currency,120,37
per_shard_per_event,20180927,level_complete,120,31
per_shard_per_event,20181003,use_extra_steps,120,31
per_shard_per_event,20180809,use_extra_steps,119,27
per_shard_per_event,20180825,spend_virtual_currency,119,40
per_shard_per_event,20180915,level_fail,119,29
per_shard_per_event,20180718,spend_virtual_currency,118,28
per_shard_per_event,20180806,spend_virtual_currency,118,38
per_shard_per_event,20180814,spend_virtual_currency,118,28
per_shard_per_event,20180825,use_extra_steps,118,39
per_shard_per_event,20180909,level_fail,118,36
per_shard_per_event,20180912,level_fail,118,37
per_shard_per_event,20180804,firebase_campaign,117,59
per_shard_per_event,20180806,use_extra_steps,117,37
per_shard_per_event,20180814,use_extra_steps,117,27
per_shard_per_event,20180707,app_exception,116,22
per_shard_per_event,20180821,level_fail,116,34
per_shard_per_event,20180911,app_exception,116,11
per_shard_per_event,20180920,level_retry,116,32
per_shard_per_event,20180624,level_fail,115,35
per_shard_per_event,20180716,level_reset,115,20
per_shard_per_event,20180620,level_fail,114,28
per_shard_per_event,20180826,level_up,114,35
per_shard_per_event,20180907,level_fail,114,28
per_shard_per_event,20180928,spend_virtual_currency,114,34
per_shard_per_event,20180928,use_extra_steps,114,34
per_shard_per_event,20180622,level_fail,112,42
per_shard_per_event,20180713,spend_virtual_currency,112,30
per_shard_per_event,20180718,use_extra_steps,112,24
per_shard_per_event,20180730,level_reset,112,28
per_shard_per_event,20180818,spend_virtual_currency,112,32
per_shard_per_event,20180826,level_complete,112,34
per_shard_per_event,20180818,use_extra_steps,111,31
per_shard_per_event,20180827,spend_virtual_currency,111,27
per_shard_per_event,20180803,level_reset,110,20
per_shard_per_event,20180825,level_fail,110,34
per_shard_per_event,20180905,spend_virtual_currency,110,32
per_shard_per_event,20180905,use_extra_steps,110,32
per_shard_per_event,20180930,spend_virtual_currency,110,31
per_shard_per_event,20180613,level_fail,109,34
per_shard_per_event,20180629,level_fail,109,37
per_shard_per_event,20180812,spend_virtual_currency,108,34
per_shard_per_event,20180821,spend_virtual_currency,108,36
per_shard_per_event,20180827,use_extra_steps,108,26
per_shard_per_event,20180728,level_reset,107,31
per_shard_per_event,20180821,use_extra_steps,107,35
per_shard_per_event,20180930,use_extra_steps,107,29
per_shard_per_event,20180625,select_content,105,34
per_shard_per_event,20180712,spend_virtual_currency,105,26
per_shard_per_event,20180720,level_reset,105,34
per_shard_per_event,20180812,use_extra_steps,105,33
per_shard_per_event,20180908,spend_virtual_currency,105,40
per_shard_per_event,20180908,use_extra_steps,104,39
per_shard_per_event,20180616,level_fail,103,27
per_shard_per_event,20180710,level_reset,102,19
per_shard_per_event,20180806,level_reset,101,33
per_shard_per_event,20180707,spend_virtual_currency,100,29
per_shard_per_event,20180822,spend_virtual_currency,100,26
per_shard_per_event,20180822,use_extra_steps,100,26
per_shard_per_event,20180714,app_exception,99,22
per_shard_per_event,20180621,spend_virtual_currency,98,27
per_shard_per_event,20180709,spend_virtual_currency,98,31
per_shard_per_event,20180731,level_reset,98,33
per_shard_per_event,20180808,spend_virtual_currency,98,33
per_shard_per_event,20180808,use_extra_steps,98,33
per_shard_per_event,20180813,spend_virtual_currency,98,32
per_shard_per_event,20180813,use_extra_steps,98,32
per_shard_per_event,20180901,spend_virtual_currency,98,36
per_shard_per_event,20181001,level_fail,98,28
per_shard_per_event,20180730,firebase_campaign,97,50
per_shard_per_event,20180809,app_exception,97,20
per_shard_per_event,20180903,level_fail,97,31
per_shard_per_event,20180914,level_reset,97,30
per_shard_per_event,20180612,level_fail,96,23
per_shard_per_event,20180721,spend_virtual_currency,96,32
per_shard_per_event,20180805,firebase_campaign,96,48
per_shard_per_event,20180811,spend_virtual_currency,96,32
per_shard_per_event,20180909,spend_virtual_currency,96,32
per_shard_per_event,20180909,use_extra_steps,96,32
per_shard_per_event,20180720,spend_virtual_currency,95,30
per_shard_per_event,20180727,level_reset,95,27
per_shard_per_event,20180901,use_extra_steps,95,33
per_shard_per_event,20180929,spend_virtual_currency,95,37
per_shard_per_event,20180705,level_reset,94,17
per_shard_per_event,20180718,level_reset,94,28
per_shard_per_event,20180724,app_exception,94,18
per_shard_per_event,20180728,use_extra_steps,94,35
per_shard_per_event,20180803,firebase_campaign,94,47
per_shard_per_event,20180811,use_extra_steps,94,31
per_shard_per_event,20180916,spend_virtual_currency,94,25
per_shard_per_event,20180926,spend_virtual_currency,94,32
per_shard_per_event,20180804,spend_virtual_currency,93,41
per_shard_per_event,20180804,use_extra_steps,93,41
per_shard_per_event,20180810,level_reset,93,29
per_shard_per_event,20180831,spend_virtual_currency,93,28
per_shard_per_event,20180926,use_extra_steps,93,31
per_shard_per_event,20180929,use_extra_steps,93,35
per_shard_per_event,20180726,spend_virtual_currency,92,32
per_shard_per_event,20180916,level_fail,92,26
per_shard_per_event,20180726,use_extra_steps,91,31
per_shard_per_event,20180801,level_reset,91,21
per_shard_per_event,20180802,firebase_campaign,91,46
per_shard_per_event,20180815,level_fail,91,34
per_shard_per_event,20180907,spend_virtual_currency,91,33
per_shard_per_event,20180907,use_extra_steps,91,33
per_shard_per_event,20180912,spend_virtual_currency,91,28
per_shard_per_event,20180720,use_extra_steps,90,26
per_shard_per_event,20180731,firebase_campaign,90,45
per_shard_per_event,20180807,spend_virtual_currency,90,33
per_shard_per_event,20180821,level_reset,90,23
per_shard_per_event,20180831,use_extra_steps,90,26
per_shard_per_event,20180902,spend_virtual_currency,90,28
per_shard_per_event,20180630,level_reset,89,32
per_shard_per_event,20180630,use_extra_steps,89,32
per_shard_per_event,20180709,level_reset,89,20
per_shard_per_event,20180730,spend_virtual_currency,89,38
per_shard_per_event,20181002,spend_virtual_currency,89,27
per_shard_per_event,20181003,level_fail,89,15
per_shard_per_event,20180709,use_extra_steps,88,26
per_shard_per_event,20180730,use_extra_steps,88,37
per_shard_per_event,20180807,use_extra_steps,88,32
per_shard_per_event,20180824,level_fail,88,31
per_shard_per_event,20180916,use_extra_steps,88,23
per_shard_per_event,20181002,use_extra_steps,88,26
per_shard_per_event,20180731,spend_virtual_currency,87,32
per_shard_per_event,20180731,use_extra_steps,87,32
per_shard_per_event,20180927,level_fail,87,24
per_shard_per_event,20181001,spend_virtual_currency,87,25
per_shard_per_event,20180707,level_fail,86,34
per_shard_per_event,20180802,level_fail,86,27
per_shard_per_event,20180803,use_extra_steps,86,33
per_shard_per_event,20180904,level_reset,86,25
per_shard_per_event,20180910,spend_virtual_currency,86,29
per_shard_per_event,20180910,use_extra_steps,86,29
per_shard_per_event,20180921,level_retry,86,25
per_shard_per_event,20180924,level_reset,86,23
per_shard_per_event,20180623,spend_virtual_currency,85,25
per_shard_per_event,20180702,spend_virtual_currency,85,26
per_shard_per_event,20180719,spend_virtual_currency,85,13
per_shard_per_event,20180721,use_extra_steps,85,27
per_shard_per_event,20180820,spend_virtual_currency,85,25
per_shard_per_event,20180928,level_reset,85,27
per_shard_per_event,20180930,level_reset,85,20
per_shard_per_event,20180618,use_extra_steps,84,29
per_shard_per_event,20180619,use_extra_steps,84,32
per_shard_per_event,20180621,level_reset,84,25
per_shard_per_event,20180721,level_reset,84,28
per_shard_per_event,20180910,level_reset,84,22
per_shard_per_event,20180918,level_fail,84,20
per_shard_per_event,20180922,spend_virtual_currency,84,26
per_shard_per_event,20180922,use_extra_steps,84,26
per_shard_per_event,20180617,level_reset,83,18
per_shard_per_event,20180703,spend_virtual_currency,83,33
per_shard_per_event,20180723,spend_virtual_currency,83,26
per_shard_per_event,20180812,level_reset,83,19
per_shard_per_event,20180820,use_extra_steps,83,24
per_shard_per_event,20180902,use_extra_steps,83,26
per_shard_per_event,20180701,select_content,82,31
per_shard_per_event,20180715,spend_virtual_currency,82,26
per_shard_per_event,20180813,level_reset,82,24
per_shard_per_event,20180822,level_reset,82,22
per_shard_per_event,20180912,use_extra_steps,82,26
per_shard_per_event,20180621,use_extra_steps,81,20
per_shard_per_event,20180626,use_extra_steps,81,34
per_shard_per_event,20180712,use_extra_steps,81,21
per_shard_per_event,20180713,use_extra_steps,81,21
per_shard_per_event,20180723,use_extra_steps,81,25
per_shard_per_event,20180724,spend_virtual_currency,81,26
per_shard_per_event,20180729,level_reset,81,24
per_shard_per_event,20180801,firebase_campaign,81,40
per_shard_per_event,20180810,spend_virtual_currency,81,25
per_shard_per_event,20180810,use_extra_steps,81,25
per_shard_per_event,20180622,spend_virtual_currency,80,24
per_shard_per_event,20180727,spend_virtual_currency,80,31
per_shard_per_event,20180727,use_extra_steps,80,31
per_shard_per_event,20180828,level_fail,80,27
per_shard_per_event,20180828,spend_virtual_currency,80,24
per_shard_per_event,20180828,use_extra_steps,80,24
per_shard_per_event,20180614,level_reset,79,17
per_shard_per_event,20180719,use_extra_steps,79,10
per_shard_per_event,20180724,use_extra_steps,79,24
per_shard_per_event,20180729,spend_virtual_currency,79,27
per_shard_per_event,20180916,level_retry_quickplay,79,44
per_shard_per_event,20181001,use_extra_steps,79,22
per_shard_per_event,20180614,spend_virtual_currency,78,33
per_shard_per_event,20180717,level_reset,78,14
per_shard_per_event,20180808,firebase_campaign,78,38
per_shard_per_event,20180920,spend_virtual_currency,78,17
per_shard_per_event,20180625,level_reset,77,29
per_shard_per_event,20180630,os_update,77,77
per_shard_per_event,20180707,use_extra_steps,77,21
per_shard_per_event,20180720,firebase_campaign,77,38
per_shard_per_event,20180816,level_reset,77,19
per_shard_per_event,20180906,level_fail,77,24
per_shard_per_event,20181002,level_fail,77,28
per_shard_per_event,20180722,spend_virtual_currency,76,34
per_shard_per_event,20180808,level_reset,76,30
per_shard_per_event,20180811,level_reset,76,25
per_shard_per_event,20180906,spend_virtual_currency,76,31
per_shard_per_event,20180921,level_fail,76,23
per_shard_per_event,20180824,level_reset,75,23
per_shard_per_event,20180902,level_retry,75,26
per_shard_per_event,20180906,use_extra_steps,75,30
per_shard_per_event,20180818,level_reset,74,21
per_shard_per_event,20180829,level_fail,74,21
per_shard_per_event,20180613,os_update,73,73
per_shard_per_event,20180625,os_update,73,73
per_shard_per_event,20180705,spend_virtual_currency,73,24
per_shard_per_event,20180728,firebase_campaign,73,37
per_shard_per_event,20180805,spend_virtual_currency,73,26
per_shard_per_event,20180805,use_extra_steps,73,26
per_shard_per_event,20180815,spend_virtual_currency,73,17
per_shard_per_event,20180831,app_exception,73,28
per_shard_per_event,20180903,spend_virtual_currency,73,26
per_shard_per_event,20180702,level_reset,72,21
per_shard_per_event,20180706,spend_virtual_currency,72,32
per_shard_per_event,20180710,firebase_campaign,72,36
per_shard_per_event,20180711,firebase_campaign,72,36
per_shard_per_event,20180724,level_reset,72,22
per_shard_per_event,20180815,use_extra_steps,72,16
per_shard_per_event,20180816,spend_virtual_currency,72,25
per_shard_per_event,20180816,use_extra_steps,72,25
per_shard_per_event,20180903,firebase_campaign,72,36
per_shard_per_event,20180903,use_extra_steps,72,25
per_shard_per_event,20180912,app_exception,72,25
per_shard_per_event,20180625,use_extra_steps,71,27
per_shard_per_event,20180721,app_update,71,71
per_shard_per_event,20180725,firebase_campaign,71,27
per_shard_per_event,20180804,first_open,71,71
per_shard_per_event,20180805,app_exception,71,17
per_shard_per_event,20180807,firebase_campaign,71,36
per_shard_per_event,20180815,app_exception,71,20
per_shard_per_event,20180624,level_reset,70,25
per_shard_per_event,20180626,os_update,70,70
per_shard_per_event,20180701,os_update,70,70
per_shard_per_event,20180713,level_reset,70,21
per_shard_per_event,20180826,spend_virtual_currency,70,26
per_shard_per_event,20180922,level_reset,70,21
per_shard_per_event,20180619,app_exception,69,13
per_shard_per_event,20180630,select_content,69,33
per_shard_per_event,20180707,level_reset,69,18
per_shard_per_event,20180716,spend_virtual_currency,69,25
per_shard_per_event,20180722,use_extra_steps,69,30
per_shard_per_event,20180723,level_reset,69,23
per_shard_per_event,20180726,firebase_campaign,69,35
per_shard_per_event,20180802,level_reset,69,22
per_shard_per_event,20180819,spend_virtual_currency,69,25
per_shard_per_event,20180911,spend_virtual_currency,69,25
per_shard_per_event,20180617,spend_virtual_currency,68,25
per_shard_per_event,20180701,level_reset,68,32
per_shard_per_event,20180727,firebase_campaign,68,34
per_shard_per_event,20180806,firebase_campaign,68,34
per_shard_per_event,20180812,firebase_campaign,68,34
per_shard_per_event,20180911,use_extra_steps,68,24
per_shard_per_event,20181003,first_open,68,68
per_shard_per_event,20180628,use_extra_steps,67,25
per_shard_per_event,20180701,use_extra_steps,67,24
per_shard_per_event,20180717,app_exception,67,15
per_shard_per_event,20180819,use_extra_steps,67,24
per_shard_per_event,20180905,firebase_campaign,67,33
per_shard_per_event,20180912,level_reset,67,22
per_shard_per_event,20180913,spend_virtual_currency,67,23
per_shard_per_event,20180919,spend_virtual_currency,67,19
per_shard_per_event,20180929,app_exception,67,24
per_shard_per_event,20180704,spend_virtual_currency,66,28
per_shard_per_event,20180711,level_reset,66,24
per_shard_per_event,20180803,first_open,66,66
per_shard_per_event,20180809,level_reset,66,28
per_shard_per_event,20180826,use_extra_steps,66,25
per_shard_per_event,20180827,firebase_campaign,66,32
per_shard_per_event,20180615,spend_virtual_currency,65,28
per_shard_per_event,20180620,level_reset,65,18
per_shard_per_event,20180715,use_extra_steps,65,18
per_shard_per_event,20180721,app_exception,65,12
per_shard_per_event,20180729,use_extra_steps,65,24
per_shard_per_event,20180809,firebase_campaign,65,33
per_shard_per_event,20180908,first_open,65,65
per_shard_per_event,20180913,use_extra_steps,65,22
per_shard_per_event,20180919,use_extra_steps,65,17
per_shard_per_event,20180612,spend_virtual_currency,64,22
per_shard_per_event,20180621,firebase_campaign,64,32
per_shard_per_event,20180703,firebase_campaign,64,32
per_shard_per_event,20180720,app_exception,64,15
per_shard_per_event,20180720,app_update,64,64
per_shard_per_event,20180723,app_exception,64,19
per_shard_per_event,20180725,app_exception,64,19
per_shard_per_event,20180801,spend_virtual_currency,64,31
per_shard_per_event,20180802,spend_virtual_currency,64,29
per_shard_per_event,20180805,first_open,64,64
per_shard_per_event,20180807,level_reset,64,19
per_shard_per_event,20180816,app_exception,64,22
per_shard_per_event,20180822,app_exception,64,22
per_shard_per_event,20180829,spend_virtual_currency,64,20
per_shard_per_event,20180831,level_reset,64,23
per_shard_per_event,20180901,first_open,64,64
per_shard_per_event,20180930,app_exception,64,25
per_shard_per_event,20180711,spend_virtual_currency,63,24
per_shard_per_event,20180719,level_fail,63,23
per_shard_per_event,20180802,use_extra_steps,63,28
per_shard_per_event,20180919,level_fail,63,26
per_shard_per_event,20181003,firebase_campaign,63,32
per_shard_per_event,20180620,app_exception,62,14
per_shard_per_event,20180629,spend_virtual_currency,62,27
per_shard_per_event,20180714,firebase_campaign,62,31
per_shard_per_event,20180714,no_more_extra_steps,62,26
per_shard_per_event,20180801,use_extra_steps,62,30
per_shard_per_event,20180813,firebase_campaign,62,31
per_shard_per_event,20180905,level_reset,62,20
per_shard_per_event,20180913,firebase_campaign,62,31
per_shard_per_event,20180913,level_reset,62,20
per_shard_per_event,20180915,spend_virtual_currency,62,27
per_shard_per_event,20180925,spend_virtual_currency,62,25
per_shard_per_event,20180703,use_extra_steps,61,25
per_shard_per_event,20180706,level_reset,61,18
per_shard_per_event,20180802,first_open,61,61
per_shard_per_event,20180911,level_reset,61,18
per_shard_per_event,20180614,os_update,60,60
per_shard_per_event,20180713,firebase_campaign,60,30
per_shard_per_event,20180715,level_reset,60,16
per_shard_per_event,20180827,level_reset,60,18
per_shard_per_event,20180920,level_fail,60,28
per_shard_per_event,20180920,level_reset,60,13
per_shard_per_event,20181002,first_open,60,60
per_shard_per_event,20180613,app_exception,59,15
per_shard_per_event,20180624,ad_reward,59,6
per_shard_per_event,20180624,no_more_extra_steps,59,6
per_shard_per_event,20180706,use_extra_steps,59,25
per_shard_per_event,20180826,level_fail,59,20
per_shard_per_event,20180828,app_exception,59,15
per_shard_per_event,20180829,use_extra_steps,59,17
per_shard_per_event,20180909,first_open,59,59
per_shard_per_event,20180909,level_reset,59,16
per_shard_per_event,20180915,use_extra_steps,59,25
per_shard_per_event,20180922,app_exception,59,19
per_shard_per_event,20180612,app_exception,58,9
per_shard_per_event,20180619,os_update,58,58
per_shard_per_event,20180712,firebase_campaign,58,29
per_shard_per_event,20180716,use_extra_steps,58,18
per_shard_per_event,20180722,level_reset,58,18
per_shard_per_event,20180829,app_exception,58,23
per_shard_per_event,20180912,firebase_campaign,58,29
per_shard_per_event,20180916,no_more_extra_steps,58,16
per_shard_per_event,20180927,os_update,58,58
per_shard_per_event,20181001,firebase_campaign,58,29
per_shard_per_event,20180708,spend_virtual_currency,57,21
per_shard_per_event,20180710,spend_virtual_currency,57,20
per_shard_per_event,20180731,first_open,57,57
per_shard_per_event,20180903,level_reset,57,18
per_shard_per_event,20180612,os_update,56,56
per_shard_per_event,20180618,os_update,56,56
per_shard_per_event,20180628,ad_reward,56,21
